property_type,bhk,area,locality,city,price_in_crore,new_resale,age_of_property,bathrooms,carpet_area,floor,balconies,furnishing_type,facing,amenities_score,furnishing_score,study_room,servant_room,pooja_room
Flat,3,1060.0,Mehdipatnam,Hyderabad,0.48,Resale,Moderately New Property,2,940.32,13.0,1.0,Unfurnished,North,9,0,0,0,0
House,5,2750.0,Mansoorabad,Hyderabad,1.62,New,Moderately New Property,4,2439.52,2.0,1.0,Semi-Furnished,East,8,6,0,0,0
Flat,3,1615.0,Meerpet,Hyderabad,0.78,New,New Property,3,1432.66,3.0,1.0,Unfurnished,East,32,0,0,0,0
Flat,3,2185.0,Kokapet,Hyderabad,1.89,New,New Property,3,1938.31,0.0,1.0,Unfurnished,West,61,6,0,0,0
Flat,2,1168.0,Kollur,Hyderabad,0.49,New,New Property,2,1036.13,2.0,2.0,Unfurnished,East,60,0,0,0,0
Flat,3,1435.0,Kondapur,Hyderabad,1.14,New,New Property,3,1272.98,3.0,3.0,Unfurnished,East,47,0,0,0,0
Flat,3,1515.0,Miyapur Main Road,Hyderabad,0.82,New,New Property,3,1343.95,2.0,2.0,Unfurnished,East,31,0,0,0,1
Flat,3,1700.0,Bachupally,Hyderabad,1.07,New,New Property,3,1508.06,2.0,1.0,Unfurnished,East,54,6,0,0,0
Flat,3,1460.0,Nagole,Hyderabad,0.67,Resale,Moderately New Property,3,1295.16,4.0,1.0,Unfurnished,NorthEast,0,51,0,0,1
Flat,2,1475.0,Moosapet,Hyderabad,1.4,New,New Property,2,1308.47,1.0,1.0,Unfurnished,East,37,0,0,0,0
House,3,2368.0,Kapra,Hyderabad,1.8,New,New Property,3,2100.65,2.0,1.0,Semi-Furnished,West,0,0,0,0,0
Flat,3,1890.0,Manikonda,Hyderabad,1.17,New,New Property,3,1676.61,5.0,2.0,Unfurnished,SouthWest,48,6,0,0,0
Flat,2,935.0,Pocharam Near Muthangi,Hyderabad,0.42,New,New Property,1,829.44,2.0,1.0,Unfurnished,East,0,0,0,0,0
House,4,2290.0,Bowrampet,Hyderabad,1.6,New,New Property,4,2031.45,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,2,1483.0,Puppalaguda,Hyderabad,0.92,New,New Property,2,1315.56,2.0,1.0,Unfurnished,East,11,0,0,0,0
Flat,2,940.0,Gurram Guda,Hyderabad,0.47,New,New Property,2,833.87,2.0,1.0,Unfurnished,West,0,0,0,0,0
House,4,3055.0,Tellapur,Hyderabad,1.71,New,New Property,4,2710.08,2.0,1.0,Unfurnished,East,32,0,0,0,0
House,10,6000.0,Nacharam,Hyderabad,4.0,Resale,Moderately New Property,9,5322.58,2.0,1.0,Semi-Furnished,East,5,13,0,0,0
Flat,4,4931.0,Jubilee Hills,Hyderabad,2.05,New,New Property,4,4374.27,4.0,1.0,Unfurnished,East,54,51,0,0,0
Flat,2,1170.0,Nagole,Hyderabad,0.64,New,New Property,2,1037.9,1.0,1.0,Semi-Furnished,West,9,0,0,0,0
Flat,3,1710.0,Nanakramguda,Hyderabad,1.09,New,New Property,3,1516.94,11.0,1.0,Unfurnished,East,61,0,0,0,0
Flat,3,2340.0,Kukatpally,Hyderabad,1.91,New,New Property,3,2075.81,4.0,1.0,Unfurnished,North,26,6,0,0,0
Flat,2,1080.0,Bolarum,Hyderabad,0.4,Resale,New Property,2,958.06,3.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,3,1550.0,Bachupally,Hyderabad,0.82,New,New Property,3,1375.0,2.0,2.0,Unfurnished,East,54,0,0,0,0
Flat,2,1290.0,Bachupally,Hyderabad,0.74,New,New Property,2,1144.35,2.0,1.0,Unfurnished,East,27,0,0,0,0
Flat,3,1603.0,Kokapet,Hyderabad,0.77,New,New Property,3,1422.02,0.0,1.0,Unfurnished,East,40,0,0,0,0
Flat,3,1750.0,Kukatpally,Hyderabad,1.4,New,New Property,3,1552.42,4.0,1.0,Unfurnished,East,38,0,0,0,0
House,4,3755.0,Mokila,Hyderabad,3.0,New,New Property,4,3331.05,2.0,1.0,Unfurnished,East,78,0,0,0,0
Flat,1,650.0,Velimela,Hyderabad,0.39,New,New Property,1,576.61,3.0,1.0,Unfurnished,South,32,0,0,0,0
Flat,2,1370.0,Manikonda,Hyderabad,1.06,New,New Property,2,1215.32,2.0,1.0,Unfurnished,East,32,6,0,0,0
House,4,3915.0,Turkayamjal,Hyderabad,3.26,New,New Property,4,3472.98,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,3,2270.0,Hitech City,Hyderabad,2.2,New,New Property,3,2013.71,2.0,1.0,Unfurnished,West,32,6,0,0,0
Flat,5,6150.0,Gachibowli,Hyderabad,6.75,Resale,Old Property,6,5455.65,1.0,3.0,Semi-Furnished,East,60,15,0,1,1
Flat,3,1500.0,Tellapur,Hyderabad,0.45,New,New Property,2,1330.65,16.0,2.0,Unfurnished,East,0,0,0,0,0
Flat,2,1150.0,Ameenpur,Hyderabad,0.67,New,New Property,2,1020.16,3.0,2.0,Unfurnished,East,18,0,0,0,0
Flat,3,1890.0,Manikonda,Hyderabad,1.41,New,New Property,3,1676.61,5.0,2.0,Unfurnished,East,48,6,0,0,0
Flat,2,1064.0,Vanasthalipuram,Hyderabad,0.56,Resale,Moderately New Property,2,943.87,1.0,1.0,Unfurnished,East,9,0,0,0,0
Flat,3,2206.0,Sanath Nagar,Hyderabad,1.32,New,New Property,3,1956.94,4.0,1.0,Unfurnished,West,49,0,0,0,0
Flat,3,1430.0,Manchirevula,Hyderabad,0.86,New,New Property,3,1268.55,5.0,1.0,Unfurnished,NorthEast,32,0,0,0,0
Flat,2,800.0,Falaknuma,Hyderabad,0.69,Resale,Old Property,2,709.68,1.0,1.0,Unfurnished,West,27,6,0,0,0
Flat,2,1220.0,Miyapur,Hyderabad,0.78,New,New Property,2,1082.26,3.0,2.0,Unfurnished,East,0,0,0,0,0
Flat,2,1130.0,Gachibowli,Hyderabad,0.64,New,New Property,2,1002.42,2.0,1.0,Unfurnished,East,32,6,0,0,0
Flat,2,1155.0,Ramachandra Puram,Hyderabad,0.58,New,New Property,2,1024.6,2.0,1.0,Unfurnished,East,32,0,0,0,0
Flat,2,1000.0,Serilingampally,Hyderabad,0.7,Resale,New Property,2,887.1,1.0,1.0,Unfurnished,West,31,6,0,0,1
Flat,3,1320.0,Serilingampally,Hyderabad,0.7,New,New Property,2,1170.97,7.0,2.0,Semi-Furnished,East,27,0,0,0,0
House,3,1640.0,Isnapur,Hyderabad,0.65,New,New Property,3,1454.84,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,4,5490.0,Nanakramguda,Hyderabad,4.39,New,New Property,4,4870.16,40.0,1.0,Unfurnished,East,27,0,0,0,0
House,3,1251.0,Suraram,Hyderabad,1.0,New,New Property,3,1109.76,2.0,1.0,Semi-Furnished,East,0,0,0,0,0
House,4,2600.0,Bachupally,Hyderabad,1.75,New,New Property,4,2306.45,2.0,1.0,Unfurnished,East,32,59,0,0,0
Flat,4,4777.0,Kokapet,Hyderabad,5.5,New,New Property,4,4237.66,4.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,4,2960.0,Shaikpet,Hyderabad,2.36,New,New Property,5,2625.81,15.0,1.0,Unfurnished,East,63,0,0,0,0
Flat,3,1900.0,Puppalaguda,Hyderabad,1.18,New,New Property,3,1685.48,4.0,1.0,Unfurnished,West,15,0,0,0,0
Flat,3,1971.0,Manikonda,Hyderabad,0.83,New,Moderately New Property,3,1748.47,2.0,1.0,Unfurnished,East,0,0,0,0,1
Flat,3,1326.0,Mehdipatnam,Hyderabad,0.65,New,New Property,2,1176.29,13.0,1.0,Furnished,North,32,65,0,0,0
Flat,3,1597.0,Appa Junction Peerancheru,Hyderabad,1.08,New,Moderately New Property,3,1416.69,10.0,1.0,Unfurnished,West,65,0,0,0,0
Flat,3,1641.0,Kokapet,Hyderabad,1.29,New,New Property,3,1455.73,0.0,1.0,Unfurnished,East,58,0,0,0,0
Flat,2,1290.0,Hafeezpet,Hyderabad,0.77,New,New Property,2,1144.35,5.0,1.0,Unfurnished,East,40,0,0,0,0
Flat,3,3160.0,Banjara Hills,Hyderabad,1.23,Resale,Old Property,3,2803.23,1.0,2.0,Unfurnished,East,43,51,0,0,1
House,2,855.0,Kadthal,Hyderabad,0.37,New,New Property,2,758.47,2.0,1.0,Unfurnished,West,0,0,0,0,1
Flat,3,1525.0,Gachibowli,Hyderabad,1.06,New,New Property,3,1352.82,5.0,2.0,Unfurnished,East,51,0,0,0,0
Flat,3,1531.0,Kollur,Hyderabad,0.5,New,New Property,3,1358.15,6.0,1.0,Semi-Furnished,NorthEast,32,14,0,0,0
House,5,4200.0,Sainikpuri,Hyderabad,2.1,New,New Property,5,3725.81,2.0,3.0,Unfurnished,NorthWest,0,0,0,0,0
Flat,3,2035.0,Bachupally,Hyderabad,1.17,New,New Property,3,1805.24,2.0,1.0,Unfurnished,East,27,0,0,0,0
Flat,3,1360.0,Sainikpuri,Hyderabad,0.62,Resale,Old Property,2,1206.45,6.0,1.0,Unfurnished,NorthEast,27,51,0,0,0
Flat,2,1000.0,As Rao Nagar,Hyderabad,0.6,New,Moderately New Property,2,887.1,1.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,3,1369.0,Gachibowli,Hyderabad,0.65,Resale,Old Property,3,1214.44,5.0,1.0,Unfurnished,East,41,51,0,0,0
Flat,2,1200.0,Ecil,Hyderabad,0.68,Resale,Moderately New Property,2,1064.52,2.0,1.0,Unfurnished,West,31,6,0,0,1
Flat,2,900.0,Musheerabad,Hyderabad,0.59,Resale,Old Property,2,798.39,3.0,1.0,Unfurnished,West,23,6,0,0,1
Flat,3,1500.0,Uppal,Hyderabad,0.97,New,New Property,3,1330.65,4.0,2.0,Unfurnished,North,32,6,0,0,0
Flat,2,1235.0,Bhel,Hyderabad,0.78,New,New Property,2,1095.56,1.0,1.0,Unfurnished,West,0,0,0,0,0
Flat,2,1441.0,Kukatpally,Hyderabad,0.95,New,New Property,2,1278.31,30.0,1.0,Unfurnished,East,72,0,0,0,0
Flat,3,1502.0,Aminpur,Hyderabad,0.85,New,New Property,3,1332.42,3.0,1.0,Unfurnished,East,17,0,0,0,0
House,4,2441.0,Ramachandra Puram,Hyderabad,1.95,New,New Property,4,2165.4,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,4,7000.0,Kismatpur,Hyderabad,4.47,New,New Property,4,6209.68,4.0,1.0,Furnished,East,52,0,0,0,0
House,2,1100.0,Sangareddy,Hyderabad,0.6,New,New Property,2,975.81,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,3,1435.0,Manikonda,Hyderabad,0.9,New,New Property,2,1272.98,5.0,3.0,Unfurnished,East,0,0,0,0,0
Flat,3,1725.0,Osman Nagar,Hyderabad,0.74,New,New Property,3,1530.24,5.0,1.0,Unfurnished,NorthEast,57,21,0,0,0
Flat,4,4568.0,Gachibowli,Hyderabad,4.1,New,Moderately New Property,4,4052.26,14.0,1.0,Unfurnished,East,52,0,0,1,0
House,4,2400.0,Alwal,Hyderabad,1.65,New,New Property,4,2129.03,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,2,1150.0,Ameenpur,Hyderabad,0.54,New,New Property,2,1020.16,0.0,2.0,Unfurnished,West,34,0,0,0,0
House,4,2750.0,Medchal,Hyderabad,4.25,New,New Property,4,2439.52,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,3,1595.0,Pragathi Nagar Kukatpally,Hyderabad,1.16,New,Moderately New Property,3,1414.92,1.0,2.0,Furnished,East,32,0,0,0,0
Flat,4,7495.0,Puppalaguda,Hyderabad,8.99,New,New Property,4,6648.79,4.0,1.0,Unfurnished,East,43,0,0,0,0
Flat,3,1540.0,Manikonda,Hyderabad,0.89,New,New Property,3,1366.13,3.0,1.0,Unfurnished,East,32,6,0,0,0
House,5,3940.0,Shankarpally Road,Hyderabad,2.5,New,New Property,5,3495.16,2.0,1.0,Semi-Furnished,East,32,65,0,0,0
Flat,2,1235.0,Jeedimetla,Hyderabad,0.75,New,New Property,2,1095.56,4.0,1.0,Unfurnished,East,45,65,0,0,0
Flat,2,1034.0,Attapur,Hyderabad,0.62,New,New Property,2,917.26,2.0,1.0,Unfurnished,East,17,0,0,0,0
House,4,2700.0,Habsiguda,Hyderabad,3.3,Resale,Old Property,4,2395.16,2.0,2.0,Unfurnished,East,0,0,1,0,0
Flat,3,1820.0,Nanakramguda,Hyderabad,1.16,New,New Property,3,1614.52,20.0,1.0,Unfurnished,East,61,0,0,0,0
Flat,2,1150.0,Nanakramguda,Hyderabad,0.74,New,New Property,2,1020.16,16.0,2.0,Unfurnished,East,61,0,0,0,0
Flat,3,2590.0,Gachibowli,Hyderabad,2.07,New,New Property,3,2297.58,5.0,1.0,Unfurnished,East,11,0,0,0,0
Flat,3,1565.0,Nanakramguda,Hyderabad,1.0,New,New Property,2,1388.31,18.0,1.0,Unfurnished,East,61,0,0,0,0
Flat,2,1000.0,Ibrahimpatnam,Hyderabad,0.42,New,New Property,2,887.1,8.0,1.0,Semi-Furnished,NorthEast,16,6,0,0,0
Flat,2,1100.0,Habsiguda,Hyderabad,0.34,New,New Property,1,975.81,2.0,1.0,Semi-Furnished,NorthEast,9,0,0,0,0
Flat,2,1250.0,Narsingi,Hyderabad,0.95,New,New Property,2,1108.87,2.0,1.0,Unfurnished,East,32,6,0,0,0
Flat,2,1000.0,Ameerpet,Hyderabad,0.8,Resale,Old Property,2,887.1,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,3,3000.0,Nanakramguda,Hyderabad,2.39,New,New Property,3,2661.29,38.0,1.0,Unfurnished,East,27,0,1,0,0
Flat,2,1501.0,Puppalaguda,Hyderabad,0.97,New,New Property,2,1331.53,2.0,1.0,Semi-Furnished,East,0,0,0,0,0
House,3,2230.0,Kollur,Hyderabad,2.34,New,Moderately New Property,3,1978.23,2.0,1.0,Unfurnished,East,28,6,0,0,0
Flat,2,1100.0,Dilsukh Nagar,Hyderabad,0.82,New,New Property,2,975.81,1.0,1.0,Unfurnished,North,9,7,0,0,0
Flat,3,1960.0,Miyapur,Hyderabad,1.3,Resale,Old Property,3,1738.71,7.0,1.0,Furnished,East,26,0,0,0,0
Flat,3,1578.0,Nanakramguda,Hyderabad,1.42,New,New Property,3,1399.84,11.0,1.0,Unfurnished,East,29,0,0,0,0
Flat,3,1795.0,Hitech City,Hyderabad,1.72,New,New Property,3,1592.34,2.0,1.0,Unfurnished,West,14,7,0,0,0
Flat,2,935.0,Isnapur,Hyderabad,0.42,New,New Property,1,829.44,1.0,1.0,Unfurnished,East,0,0,0,0,0
House,3,2300.0,Kondakal,Hyderabad,2.96,New,New Property,3,2040.32,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,2,1000.0,Sai Baba Nagar,Hyderabad,0.49,Resale,New Property,2,887.1,2.0,1.0,Unfurnished,North,31,6,0,0,1
House,2,1200.0,Bollarum,Hyderabad,0.65,Resale,New Property,2,1064.52,2.0,1.0,Unfurnished,East,4,0,0,0,0
House,4,2000.0,Macha Bolarum,Hyderabad,0.9,New,Moderately New Property,2,1774.19,2.0,1.0,Semi-Furnished,West,4,10,0,0,0
House,3,2000.0,Isnapur,Hyderabad,0.65,New,New Property,3,1774.19,2.0,1.0,Semi-Furnished,East,0,0,0,0,0
Flat,3,1735.0,Yapral,Hyderabad,0.94,New,New Property,3,1539.11,4.0,1.0,Unfurnished,East,33,0,0,0,0
Flat,3,1914.0,Miyapur,Hyderabad,1.33,New,New Property,3,1697.9,7.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,2,1180.0,Hafeezpet,Hyderabad,0.71,Resale,Old Property,2,1046.77,4.0,1.0,Unfurnished,West,31,6,0,0,1
Flat,3,1675.0,Bowenpally,Hyderabad,0.97,New,New Property,3,1485.89,7.0,2.0,Unfurnished,East,0,0,0,0,0
House,4,3854.0,Kismatpur,Hyderabad,4.25,Resale,New Property,4,3418.87,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,3,2625.0,Amberpet,Hyderabad,2.9,New,New Property,3,2328.63,5.0,1.0,Unfurnished,North,0,0,0,0,0
Flat,2,1451.0,Kondapur,Hyderabad,1.2,Resale,New Property,2,1287.18,12.0,1.0,Unfurnished,East,36,0,0,0,0
House,4,1647.0,Krishna Reddy Pet,Hyderabad,1.67,New,New Property,4,1461.05,2.0,1.0,Unfurnished,West,34,0,0,0,0
House,4,3704.0,Tukkuguda,Hyderabad,4.0,New,New Property,5,3285.81,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,3,1646.0,Kokapet,Hyderabad,0.84,New,New Property,2,1460.16,0.0,1.0,Unfurnished,East,0,0,0,0,0
House,4,4280.0,Lakdaram,Hyderabad,1.75,New,New Property,4,3796.77,2.0,1.0,Unfurnished,East,31,6,0,0,1
House,3,2120.0,Toroor,Hyderabad,1.63,New,New Property,3,1880.65,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,2,1035.0,Gurram Guda,Hyderabad,0.51,New,New Property,2,918.15,2.0,1.0,Unfurnished,West,9,0,0,0,0
Flat,3,1612.0,Auto Nagar,Hyderabad,0.77,Resale,Moderately New Property,3,1430.0,5.0,1.0,Unfurnished,East,22,44,0,0,0
Flat,2,1413.0,Miyapur,Hyderabad,0.92,New,New Property,2,1253.47,41.0,1.0,Unfurnished,East,72,0,1,0,0
House,5,2000.0,Neredmet,Hyderabad,1.8,Resale,Moderately New Property,2,1774.19,2.0,1.0,Unfurnished,NorthEast,4,0,0,0,0
Flat,2,1150.0,Ameenpur,Hyderabad,0.57,New,New Property,2,1020.16,3.0,2.0,Unfurnished,West,19,0,0,0,1
Flat,2,1120.0,Kompally,Hyderabad,0.58,New,New Property,2,993.55,2.0,1.0,Unfurnished,East,58,0,0,0,0
Flat,2,1143.0,Madhapur,Hyderabad,0.74,New,New Property,2,1013.95,1.0,2.0,Unfurnished,East,13,0,0,0,0
Flat,2,1140.0,Kondapur,Hyderabad,0.8,New,New Property,2,1011.29,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,2,861.0,Miyapur,Hyderabad,0.37,New,New Property,2,763.79,3.0,1.0,Unfurnished,East,47,0,0,0,0
Flat,3,1610.0,Dundigal,Hyderabad,0.72,New,New Property,2,1428.23,5.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,3,1537.0,Miyapur,Hyderabad,1.45,New,New Property,2,1363.47,7.0,1.0,Unfurnished,East,72,0,0,0,0
Flat,3,2788.0,Osman Nagar,Hyderabad,1.25,New,New Property,3,2473.23,3.0,1.0,Unfurnished,North,32,6,0,0,0
Flat,2,1200.0,Manikonda,Hyderabad,0.47,New,New Property,2,1064.52,2.0,2.0,Semi-Furnished,North,27,13,0,0,1
Flat,2,1220.0,Yapral,Hyderabad,0.66,New,New Property,2,1082.26,2.0,2.0,Unfurnished,East,33,0,0,0,0
Flat,3,1990.0,Kollur,Hyderabad,0.8,New,New Property,3,1765.32,6.0,2.0,Unfurnished,East,14,0,0,0,0
Flat,5,5998.0,Kondapur,Hyderabad,7.2,Resale,Moderately New Property,5,5320.81,6.0,1.0,Unfurnished,West,54,0,0,0,0
Flat,3,1468.0,Kollur,Hyderabad,0.55,New,New Property,3,1302.26,6.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,2,1100.0,Habsiguda,Hyderabad,0.33,New,New Property,2,975.81,2.0,1.0,Semi-Furnished,NorthEast,11,6,0,0,0
Flat,3,1700.0,Medchal,Hyderabad,0.81,New,New Property,3,1508.06,5.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,2,1055.0,Medchal,Hyderabad,0.34,New,New Property,2,935.89,1.0,1.0,Unfurnished,East,21,0,0,0,0
Flat,3,1515.0,Osman Nagar,Hyderabad,1.03,New,New Property,3,1343.95,3.0,2.0,Unfurnished,West,55,0,0,0,0
Flat,3,2070.0,Manikonda,Hyderabad,1.55,New,New Property,3,1836.29,2.0,3.0,Unfurnished,East,58,0,0,0,0
Flat,2,1250.0,Manikonda,Hyderabad,0.79,New,New Property,2,1108.87,2.0,1.0,Semi-Furnished,East,11,0,0,0,0
Flat,4,3175.0,Sri Nagar Colony,Hyderabad,2.97,Resale,Moderately New Property,1,2816.53,4.0,1.0,Semi-Furnished,SouthWest,0,0,0,0,0
House,4,2900.0,Kismatpur,Hyderabad,5.0,Resale,Moderately New Property,4,2572.58,2.0,1.0,Semi-Furnished,East,49,7,0,0,0
Flat,2,960.0,Vasanth Nagar Colony,Hyderabad,0.37,New,New Property,2,851.61,4.0,3.0,Furnished,East,0,0,0,0,0
Flat,2,985.0,Isnapur,Hyderabad,0.43,New,New Property,2,873.79,1.0,1.0,Unfurnished,East,0,0,0,0,0
House,6,4000.0,Boduppal,Hyderabad,2.25,Resale,Moderately New Property,3,3548.39,2.0,1.0,Unfurnished,NorthEast,4,0,0,0,0
Flat,3,1502.0,Appa Junction Peerancheru,Hyderabad,0.83,New,Moderately New Property,3,1332.42,10.0,1.0,Unfurnished,West,65,0,0,0,0
Flat,3,1890.0,Kokapet,Hyderabad,1.19,New,New Property,3,1676.61,3.0,2.0,Semi-Furnished,West,31,6,0,0,1
House,3,2074.0,Shamirpet,Hyderabad,1.1,New,New Property,3,1839.84,2.0,1.0,Unfurnished,East,32,0,0,0,0
Flat,2,1090.0,Osman Nagar,Hyderabad,0.63,New,New Property,2,966.94,2.0,1.0,Unfurnished,East,46,0,0,0,0
House,4,3940.0,Nallagandla Gachibowli,Hyderabad,2.36,New,New Property,4,3495.16,2.0,1.0,Semi-Furnished,East,32,13,0,0,0
Flat,2,1297.0,Kondapur,Hyderabad,1.6,Resale,Moderately New Property,2,1150.56,2.0,1.0,Semi-Furnished,East,54,6,0,0,0
Flat,3,1765.0,Kokapet,Hyderabad,1.32,New,New Property,3,1565.73,23.0,2.0,Unfurnished,East,39,0,0,0,0
Flat,2,1350.0,Aminpur,Hyderabad,0.56,Resale,Moderately New Property,2,1197.58,2.0,1.0,Semi-Furnished,East,0,0,0,0,0
House,5,2000.0,Erragadda,Hyderabad,1.45,Resale,Moderately New Property,4,1774.19,2.0,1.0,Semi-Furnished,West,0,0,0,0,0
Flat,2,1100.0,Shankarpally Road,Hyderabad,0.45,Resale,New Property,2,975.81,2.0,1.0,Unfurnished,West,31,6,0,0,1
Flat,2,1150.0,Ameenpur,Hyderabad,0.67,New,New Property,2,1020.16,5.0,2.0,Unfurnished,West,0,0,0,0,0
House,4,3053.0,Nandigam,Hyderabad,1.98,New,New Property,4,2708.31,2.0,1.0,Unfurnished,West,0,0,0,0,0
Flat,3,1650.0,Bachupally,Hyderabad,0.7,New,New Property,3,1463.71,2.0,2.0,Unfurnished,NorthEast,32,65,0,0,0
Flat,3,1590.0,Miyapur,Hyderabad,0.91,New,New Property,2,1410.48,7.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,2,1090.0,Apurupa Colony,Hyderabad,0.65,Resale,Old Property,2,966.94,1.0,1.0,Unfurnished,West,31,6,0,0,1
Flat,4,3354.0,Kukatpally,Hyderabad,2.54,New,New Property,4,2975.32,6.0,1.0,Unfurnished,East,27,0,0,0,0
Flat,2,1290.0,Hafeezpet,Hyderabad,0.77,New,New Property,2,1144.35,8.0,1.0,Unfurnished,East,32,0,0,0,0
Flat,2,1340.0,Kondapur,Hyderabad,1.35,New,New Property,3,1188.71,2.0,1.0,Unfurnished,West,47,0,0,0,0
Flat,2,1080.0,Malkajgiri,Hyderabad,0.71,New,New Property,2,958.06,2.0,1.0,Unfurnished,East,9,0,0,0,0
Flat,2,960.0,Nacharam,Hyderabad,0.73,New,New Property,2,851.61,1.0,3.0,Semi-Furnished,East,0,0,0,0,0
Flat,3,2150.0,Narsingi,Hyderabad,1.5,New,New Property,3,1907.26,5.0,3.0,Unfurnished,East,57,0,0,0,0
House,4,4259.0,Shamshabad,Hyderabad,5.13,New,New Property,3,3778.15,2.0,1.0,Semi-Furnished,East,0,0,0,0,0
Flat,2,1150.0,Ameenpur,Hyderabad,0.57,New,New Property,2,1020.16,2.0,2.0,Unfurnished,East,0,0,0,0,0
Flat,3,2420.0,Kondapur,Hyderabad,1.99,New,New Property,3,2146.77,16.0,1.0,Unfurnished,East,47,0,0,0,0
Flat,3,1765.0,Madhapur,Hyderabad,0.97,New,New Property,3,1565.73,6.0,2.0,Semi-Furnished,East,0,0,0,0,0
Flat,3,1835.0,Banjara Hills,Hyderabad,1.9,Resale,Moderately New Property,3,1627.82,1.0,1.0,Unfurnished,North,4,0,0,0,0
House,3,3008.0,Nanakramguda,Hyderabad,2.15,New,New Property,4,2668.39,2.0,1.0,Unfurnished,East,0,0,0,0,0
House,3,2418.0,Maheshwaram,Hyderabad,2.35,New,New Property,3,2145.0,2.0,1.0,Unfurnished,East,0,0,0,0,0
House,3,2745.0,Ramachandrapuram,Hyderabad,2.47,Resale,Moderately New Property,4,2435.08,2.0,1.0,Semi-Furnished,NorthEast,37,0,0,0,0
House,4,2590.0,Pati,Hyderabad,1.84,New,New Property,4,2297.58,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,3,1510.0,Sainikpuri,Hyderabad,0.8,Resale,Moderately New Property,3,1339.52,1.0,1.0,Furnished,West,8,0,0,0,0
Flat,2,960.0,Nacharam,Hyderabad,0.73,New,New Property,2,851.61,1.0,3.0,Semi-Furnished,East,9,0,0,0,0
Flat,3,2110.0,Kachiguda,Hyderabad,1.57,Resale,Moderately New Property,3,1871.77,5.0,2.0,Semi-Furnished,East,13,24,0,0,0
Flat,3,1605.0,Pragathi Nagar Kukatpally,Hyderabad,0.78,New,New Property,3,1423.79,1.0,1.0,Unfurnished,East,32,0,0,0,0
Flat,3,1554.0,Appa Junction Peerancheru,Hyderabad,1.05,New,Moderately New Property,3,1378.55,10.0,1.0,Unfurnished,West,65,0,0,0,0
Flat,3,1555.0,West Marredpally,Hyderabad,0.9,Resale,Moderately New Property,3,1379.44,7.0,1.0,Unfurnished,East,23,51,0,0,1
Flat,2,1200.0,Alwal,Hyderabad,0.65,New,New Property,2,1064.52,1.0,1.0,Unfurnished,East,9,0,0,0,0
Flat,3,1726.0,Zaheerabad,Hyderabad,0.75,New,New Property,3,1531.13,5.0,1.0,Unfurnished,East,24,35,0,0,0
Flat,2,1200.0,Adibatla,Hyderabad,0.54,New,New Property,2,1064.52,2.0,1.0,Semi-Furnished,West,23,8,0,0,0
Flat,2,960.0,Nacharam,Hyderabad,0.72,New,New Property,2,851.61,1.0,3.0,Semi-Furnished,East,9,0,0,0,0
Flat,3,1921.0,Kondapur,Hyderabad,1.78,New,New Property,3,1704.11,5.0,1.0,Unfurnished,East,27,0,0,0,0
Flat,3,1800.0,Kothapet,Hyderabad,1.29,New,New Property,3,1596.77,3.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,2,1250.0,Kokapet,Hyderabad,0.49,New,New Property,2,1108.87,2.0,2.0,Semi-Furnished,North,27,13,0,0,1
Flat,2,1175.0,Bolarum,Hyderabad,0.53,New,New Property,2,1042.34,3.0,1.0,Unfurnished,North,9,6,0,0,0
House,7,5300.0,Nacharam,Hyderabad,2.5,Resale,Moderately New Property,5,4701.61,2.0,1.0,Semi-Furnished,West,0,0,0,0,0
Flat,2,1367.0,Kondapur,Hyderabad,1.0,New,New Property,2,1212.66,9.0,1.0,Unfurnished,East,27,0,0,0,0
House,3,1520.0,Sadashivpet,Hyderabad,0.6,New,New Property,3,1348.39,2.0,2.0,Unfurnished,West,52,0,0,0,0
Flat,3,2540.0,Kokapet,Hyderabad,1.6,New,Moderately New Property,3,2253.23,14.0,1.0,Unfurnished,North,62,9,1,1,1
Flat,3,1670.0,Hyder Nagar,Hyderabad,1.16,New,New Property,3,1481.45,5.0,1.0,Unfurnished,East,33,0,0,0,0
